year category name film result
1982 "Actress in a Leading Role" "Meryl Streep" "The French Lieutenant's Woman" Nominee
1982 Directing "Warren Beatty" Reds Winner
1982 Directing "Louis Malle" "Atlantic City" Nominee
1982 Directing "Hugh Hudson" "Chariots of Fire" Nominee
1982 Directing "Mark Rydell" "On Golden Pond" Nominee
1982 Directing "Steven Spielberg" "Raiders of the Lost Ark" Nominee
1982 "Foreign Language Film" Mephisto Hungary Winner
1982 "Foreign Language Film" "The Boat Is Full" Switzerland Nominee
1982 "Foreign Language Film" "Man of Iron" Poland Nominee
1982 "Foreign Language Film" "Muddy River" Japan Nominee
1982 "Foreign Language Film" "Three Brothers" Italy Nominee
1983 "Actor in a Leading Role" "Ben Kingsley" Gandhi Winner
1983 "Actor in a Leading Role" "Dustin Hoffman" Tootsie Nominee
1983 "Actor in a Leading Role" "Jack Lemmon" Missing Nominee
1983 "Actor in a Leading Role" "Paul Newman" "The Verdict" Nominee
1983 "Actor in a Leading Role" "Peter O'Toole" "My Favorite Year" Nominee
1983 "Actress in a Leading Role" "Meryl Streep" "Sophie's Choice" Winner
1983 "Actress in a Leading Role" "Julie Andrews" Victor/Victoria Nominee
1983 "Actress in a Leading Role" "Jessica Lange" Frances Nominee
1983 "Actress in a Leading Role" "Sissy Spacek" Missing Nominee
1983 "Actress in a Leading Role" "Debra Winger" "An Officer and a Gentleman" Nominee
1983 Directing "Richard Attenborough" Gandhi Winner
1983 Directing "Wolfgang Petersen" "Das Boot" Nominee
1983 Directing "Steven Spielberg" "E.T. The Extra-Terrestrial" Nominee
1983 Directing "Sydney Pollack" Tootsie Nominee
1983 Directing "Sidney Lumet" "The Verdict" Nominee
1983 "Foreign Language Film" "Volver a Empezar (""To Begin Again"")" Spain Winner
1983 "Foreign Language Film" "Alsino and the Condor" Nicaragua Nominee
1983 "Foreign Language Film" "Coup de Torchon (""Clean Slate"")" France Nominee
1983 "Foreign Language Film" "The Flight of the Eagle" Sweden Nominee
1983 "Foreign Language Film" "Private Life" "Union of Soviet Socialist Republics" Nominee
1984 "Actor in a Leading Role" "Robert Duvall" "Tender Mercies" Winner
1984 "Actor in a Leading Role" "Michael Caine" "Educating Rita" Nominee
1984 "Actor in a Leading Role" "Tom Conti" "Reuben, Reuben" Nominee
1984 "Actor in a Leading Role" "Tom Courtenay" "The Dresser" Nominee
1984 "Actor in a Leading Role" "Albert Finney" "The Dresser" Nominee
1984 "Actress in a Leading Role" "Shirley MacLaine" "Terms of Endearment" Winner
1984 "Actress in a Leading Role" "Jane Alexander" Testament Nominee
1984 "Actress in a Leading Role" "Meryl Streep" Silkwood Nominee
1984 "Actress in a Leading Role" "Julie Walters" "Educating Rita" Nominee
1984 "Actress in a Leading Role" "Debra Winger" "Terms of Endearment" Nominee
1984 Directing "James L. Brooks" "Terms of Endearment" Winner
1984 Directing "Peter Yates" "The Dresser" Nominee
1984 Directing "Ingmar Bergman" "Fanny & Alexander" Nominee
1984 Directing "Mike Nichols" Silkwood Nominee
1984 Directing "Bruce Beresford" "Tender Mercies" Nominee
1984 "Foreign Language Film" "Fanny & Alexander" Sweden Winner
1984 "Foreign Language Film" Carmen Spain Nominee
1984 "Foreign Language Film" "Entre Nous" France Nominee
1984 "Foreign Language Film" "Job's Revolt" Hungary Nominee
1984 "Foreign Language Film" "Le Bal" Algeria Nominee
1984 "Special Achievement Award (Visual Effects)" "Return of the Jedi" "Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett" Winner
1984 "Special Achievement Award (Visual Effects)"   Nominee
1985 "Actor in a Leading Role" "F. Murray Abraham" Amadeus Winner
1985 "Actor in a Leading Role" "Jeff Bridges" Starman Nominee
1985 "Actor in a Leading Role" "Albert Finney" "Under the Volcano" Nominee
1985 "Actor in a Leading Role" "Tom Hulce" Amadeus Nominee
1985 "Actor in a Leading Role" "Sam Waterston" "The Killing Fields" Nominee
1985 "Actress in a Leading Role" "Sally Field" "Places in the Heart" Winner
1985 "Actress in a Leading Role" "Judy Davis" "A Passage to India" Nominee
1985 "Actress in a Leading Role" "Jessica Lange" Country Nominee
1985 "Actress in a Leading Role" "Vanessa Redgrave" "The Bostonians" Nominee
1985 "Actress in a Leading Role" "Sissy Spacek" "The River" Nominee
1985 Directing "Milos Forman" Amadeus Winner
1985 Directing "Woody Allen" "Broadway Danny Rose" Nominee
1985 Directing "The Killing Fields" "Roland Joffé" Nominee
1985 Directing "David Lean" "A Passage to India" Nominee
1985 Directing "Robert Benton" "Places in the Heart" Nominee
1985 "Foreign Language Film" "Dangerous Moves" Switzerland Winner
1985 "Foreign Language Film" "Beyond the Walls" Israel Nominee
1985 "Foreign Language Film" Camila Argentina Nominee
1985 "Foreign Language Film" "Double Feature" Spain Nominee
1985 "Foreign Language Film" "Wartime Romance" "Union of Soviet Socialist Republics" Nominee
1986 "Actor in a Leading Role" "William Hurt" "Kiss of the Spider Woman" Winner
1986 "Actor in a Leading Role" "Harrison Ford" Witness Nominee
1986 "Actor in a Leading Role" "James Garner" "Murphy's Romance" Nominee
1986 "Actor in a Leading Role" "Jack Nicholson" "Prizzi's Honor" Nominee
1986 "Actor in a Leading Role" "Jon Voight" "Runaway Train" Nominee
1986 "Actress in a Leading Role" "Geraldine Page" "The Trip to Bountiful" Winner
1986 "Actress in a Leading Role" "Anne Bancroft" "Agnes of God" Nominee
1986 "Actress in a Leading Role" "Whoopi Goldberg" "The Color Purple" Nominee
1986 "Actress in a Leading Role" "Jessica Lange" "Sweet Dreams" Nominee
1986 "Actress in a Leading Role" "Meryl Streep" "Out of Africa" Nominee
1986 Directing "Sydney Pollack" "Out of Africa" Winner
1986 Directing "Hector Babenco" "Kiss of the Spider Woman" Nominee
1986 Directing "John Huston" "Prizzi's Honor" Nominee
1986 Directing "Akira Kurosawa" Ran Nominee
1986 Directing "Peter Weir" Witness Nominee
1986 "Foreign Language Film" "The Official Story" Argentina Winner
1986 "Foreign Language Film" "Angry Harvest" "Federal Republic of Germany" Nominee
1986 "Foreign Language Film" "Colonel Redl" Hungary Nominee
1986 "Foreign Language Film" "Three Men and a Cradle" France Nominee
1986 "Foreign Language Film" "When Father Was Away on Business" Yugoslavia Nominee
1987 "Actor in a Leading Role" "Paul Newman" "The Color of Money" Winner
1987 "Actor in a Leading Role" "Dexter Gordon" "'Round Midnight" Nominee
1987 "Actor in a Leading Role" "Bob Hoskins" "Mona Lisa" Nominee
1987 "Actor in a Leading Role" "William Hurt" "Children of a Lesser God" Nominee
1987 "Actor in a Leading Role" "James Woods" Salvador Nominee
1987 "Actress in a Leading Role" "Marlee Matlin" "Children of a Lesser God" Winner
1987 "Actress in a Leading Role" "Jane Fonda" "The Morning After" Nominee
1987 "Actress in a Leading Role" "Sissy Spacek" "Crimes of the Heart" Nominee
1987 "Actress in a Leading Role" "Kathleen Turner" "Peggy Sue Got Married" Nominee
1987 "Actress in a Leading Role" "Sigourney Weaver" Aliens Nominee
1987 Directing "Oliver Stone" Platoon Winner
1987 Directing "David Lynch" "Blue Velvet" Nominee
1987 Directing "Woody Allen" "Hannah and Her Sisters" Nominee
1987 Directing "The Mission" "The Mission" Nominee
1987 Directing "James Ivory" "A Room with a View" Nominee
1987 "Foreign Language Film" "The Assault" "The Netherlands" Winner
1987 "Foreign Language Film" "Betty Blue" France Nominee
1987 "Foreign Language Film" "The Decline of the American Empire" Canada Nominee
1987 "Foreign Language Film" "My Sweet Little Village" Czechoslovakia Nominee
1987 "Foreign Language Film" 38 Austria Nominee
1988 "Actor in a Leading Role" "Michael Douglas" "Wall Street" Winner
1988 "Actor in a Leading Role" "William Hurt" "Broadcast News" Nominee
1988 "Actor in a Leading Role" "Marcello Mastroianni" "Dark Eyes" Nominee
1988 "Actor in a Leading Role" "Jack Nicholson" Ironweed Nominee
1988 "Actor in a Leading Role" "Robin Williams" "Good Morning, Vietnam" Nominee
1988 "Actress in a Leading Role" Cher Moonstruck Winner
1988 "Actress in a Leading Role" "Glenn Close" "Fatal Attraction" Nominee
1988 "Actress in a Leading Role" "Holly Hunter" "Broadcast News" Nominee
1988 "Actress in a Leading Role" "Sally Kirkland" Anna Nominee
1988 "Actress in a Leading Role" "Meryl Streep" Ironweed Nominee
1988 Directing "Bernardo Bertolucci" "The Last Emperor" Winner
1988 Directing "Adrian Lyne" "Fatal Attraction" Nominee
1988 Directing "John Boorman" "Hope and Glory" Nominee
1988 Directing "Norman Jewison" Moonstruck Nominee
1988 Directing """My Life as a Dog"" Lasse Hallström" "My Life as a Dog" Nominee
1988 "Foreign Language Film" "Babette's Feast" Denmark Winner
1988 "Foreign Language Film" "Au Revoir Les Enfants (Goodbye, Children)" France Nominee
1988 "Foreign Language Film" "Course Completed" Spain Nominee
1988 "Foreign Language Film" "The Family" Italy Nominee
1988 "Foreign Language Film" Pathfinder Norway Nominee
1989 "Actor in a Leading Role" "Dustin Hoffman" "Rain Man" Winner
1989 "Actor in a Leading Role" "Gene Hackman" "Mississippi Burning" Nominee
1989 "Actor in a Leading Role" "Tom Hanks" Big Nominee
1989 "Actor in a Leading Role" "Edward James Olmos" "Stand and Deliver" Nominee
1989 "Actor in a Leading Role" "Max von Sydow" "Pelle the Conqueror" Nominee
1989 "Actress in a Leading Role" "Jodie Foster" "The Accused" Winner
1989 "Actress in a Leading Role" "Glenn Close" "Dangerous Liaisons" Nominee
1989 "Actress in a Leading Role" "Melanie Griffith" "Working Girl" Nominee
1989 "Actress in a Leading Role" "Meryl Streep" "A Cry in the Dark" Nominee
1989 "Actress in a Leading Role" "Sigourney Weaver" "Gorillas in the Mist" Nominee
1989 Directing "Barry Levinson" "Rain Man" Winner
1989 Directing "Charles Crichton" "A Fish Called Wanda" Nominee
1989 Directing "Martin Scorsese" "The Last Temptation of Christ" Nominee
1989 Directing "Alan Parker" "Mississippi Burning" Nominee
1989 Directing "Mike Nichols" "Working Girl" Nominee
1989 "Foreign Language Film" "Pelle the Conqueror" Denmark Winner
1989 "Foreign Language Film" Hanussen Hungary Nominee
1989 "Foreign Language Film" "The Music Teacher" Belgium Nominee
1989 "Foreign Language Film" "Salaam Bombay!" India Nominee
1989 "Foreign Language Film" "Women on the Verge of a Nervous Breakdown" Spain Nominee
1990 "Actor in a Leading Role" "Daniel Day Lewis" "My Left Foot" Winner
1990 "Actor in a Leading Role" "Kenneth Branagh" "Henry V" Nominee
1990 "Actor in a Leading Role" "Tom Cruise" "Born on the Fourth of July" Nominee
1990 "Actor in a Leading Role" "Morgan Freeman" "Driving Miss Daisy" Nominee
1990 "Actor in a Leading Role" "Robin Williams" "Dead Poets Society" Nominee
1990 "Actress in a Leading Role" "Jessica Tandy" "Driving Miss Daisy" Winner
1990 "Actress in a Leading Role" "Isabelle Adjani" "Camille Claudel" Nominee
1990 "Actress in a Leading Role" "Pauline Collins" "Shirley Valentine" Nominee
1990 "Actress in a Leading Role" "Jessica Lange" "Music Box" Nominee
1990 "Actress in a Leading Role" "Michelle Pfeiffer" "The Fabulous Baker Boys" Nominee
1990 Directing "Oliver Stone" "Born on the Fourth of July" Winner
1990 Directing "Woody Allen" "Crimes and Misdemeanors" Nominee
1990 Directing "Peter Weir" "Dead Poets Society" Nominee
1990 Directing "Kenneth Branagh" "Henry V" Nominee
1990 Directing "Jim Sheridan" "My Left Foot" Nominee
1990 "Foreign Language Film" "Cinema Paradiso" Italy Winner
1990 "Foreign Language Film" "Camille Claudel" France Nominee
1990 "Foreign Language Film" "Jesus of Montreal" Canada Nominee
1990 "Foreign Language Film" "Waltzing Regitze" Denmark Nominee
1990 "Foreign Language Film" "What Happened to Santiago" "Puerto Rico" Nominee
1991 "Actor in a Leading Role" "Jeremy Irons" "Reversal of Fortune" Winner
1991 "Actor in a Leading Role" "Kevin Costner" "Dances With Wolves" Nominee
1991 "Actor in a Leading Role" "Robert De Niro" Awakenings Nominee
1991 "Actor in a Leading Role" "Gerard Depardieu" "Cyrano de Bergerac" Nominee
1991 "Actor in a Leading Role" "Richard Harris" "The Field" Nominee
1991 "Actress in a Leading Role" "Kathy Bates" Misery Winner
1991 "Actress in a Leading Role" "Anjelica Huston" "The Grifters" Nominee
1991 "Actress in a Leading Role" "Julia Roberts" "Pretty Woman" Nominee
1991 "Actress in a Leading Role" "Meryl Streep" "Postcards from the Edge" Nominee
1991 "Actress in a Leading Role" "Joanne Woodward" "Mr. & Mrs. Bridge" Nominee
1991 Directing "Kevin Costner" "Dances With Wolves" Winner
1991 Directing "Francis Ford Coppola" "The Godfather, Part III" Nominee
1991 Directing "Martin Scorsese" "Good Fellas" Nominee
1991 Directing "Stephen Frears" "The Grifters" Nominee
1991 Directing "Barbet Schroeder" "Reversal of Fortune" Nominee
1991 "Foreign Language Film" "Journey of Hope" Switzerland Winner
1991 "Foreign Language Film" "Cyrano de Bergerac" France Nominee
1991 "Foreign Language Film" "Ju Dou" "People's Republic of China" Nominee
1991 "Foreign Language Film" "The Nasty Girl" Germany Nominee
1991 "Foreign Language Film" "Open Doors" Italy Nominee
1991 "Special Achievement Award (Visual Effects)" "Total Recall" "Eric Brevig, Rob Bottin, Tim McGovern, Alex Funke" Winner
1991 "Special Achievement Award (Visual Effects)"   Nominee
1992 "Actor in a Leading Role" "Anthony Hopkins" "The Silence of the Lambs" Winner
1992 "Actor in a Leading Role" "Warren Beatty" Bugsy Nominee
1992 "Actor in a Leading Role" "Robert De Niro" "Cape Fear" Nominee
1992 "Actor in a Leading Role" "Nick Nolte" "The Prince of Tides" Nominee
1992 "Actor in a Leading Role" "Robin Williams" "The Fisher King" Nominee
1992 "Actress in a Leading Role" "Jodie Foster" "The Silence of the Lambs" Winner
1992 "Actress in a Leading Role" "Geena Davis" "Thelma & Louise" Nominee
1992 "Actress in a Leading Role" "Laura Dern" "Rambling Rose" Nominee
1992 "Actress in a Leading Role" "Bette Midler" "For the Boys" Nominee
1992 "Actress in a Leading Role" "Susan Sarandon" "Thelma & Louise" Nominee
1992 Directing "Jonathan Demme" "The Silence of the Lambs" Winner
1992 Directing "John Singleton" "Boyz N the Hood" Nominee
1992 Directing "Barry Levinson" Bugsy Nominee
1992 Directing "Oliver Stone" JFK Nominee
1992 Directing "Ridley Scott" "Thelma & Louise" Nominee
1992 "Foreign Language Film" Mediterraneo Italy Winner
1992 "Foreign Language Film" "Children of Nature" Iceland Nominee
1992 "Foreign Language Film" "The Elementary School" Czechoslovakia Nominee
1992 "Foreign Language Film" "The Ox" Sweden Nominee
1992 "Foreign Language Film" "Raise the Red Lantern" "Hong Kong" Nominee
1993 "Actor in a Leading Role" "Al Pacino" "Scent of a Woman" Winner
1993 "Actor in a Leading Role" "Robert Downey Jr." Chaplin Nominee
1993 "Actor in a Leading Role" "Clint Eastwood" Unforgiven Nominee
1993 "Actor in a Leading Role" "Stephen Rea" "The Crying Game" Nominee
1993 "Actor in a Leading Role" "Denzel Washington" "Malcolm X" Nominee
1993 "Actress in a Leading Role" "Emma Thompson" "Howards End" Winner
1993 "Actress in a Leading Role" "Catherine Deneuve" Indochine Nominee
1993 "Actress in a Leading Role" "Mary McDonnell" "Passion Fish" Nominee
1993 "Actress in a Leading Role" "Michelle Pfeiffer" "Love Field" Nominee
1993 "Actress in a Leading Role" "Susan Sarandon" "Lorenzo's Oil" Nominee
1993 Directing "Clint Eastwood" Unforgiven Winner
1993 Directing "Neil Jordan" "The Crying Game" Nominee
1993 Directing "James Ivory" "Howards End" Nominee
1993 Directing "Robert Altman" "The Player" Nominee
1993 Directing "Martin Brest" "Scent of a Woman" Nominee
1993 "Foreign Language Film" Indochine France Winner
1993 "Foreign Language Film" "Close to Eden" Russia Nominee
1993 "Foreign Language Film" Daens Belgium Nominee
1993 "Foreign Language Film" Schtonk! Germany Nominee
1994 "Actor in a Leading Role" "Tom Hanks" Philadelphia Winner
1994 "Actor in a Leading Role" "Daniel Day-Lewis" "In the Name of the Father" Nominee
1994 "Actor in a Leading Role" "Laurence Fishburne" "What's Love Got to Do with It" Nominee
1994 "Actor in a Leading Role" "Anthony Hopkins" "The Remains of the Day" Nominee
1994 "Actor in a Leading Role" "Liam Neeson" "Schindler's List" Nominee
1994 "Actress in a Leading Role" "Holly Hunter" "The Piano" Winner
1994 "Actress in a Leading Role" "Angela Bassett" "What's Love Got to Do with It" Nominee
1994 "Actress in a Leading Role" "Stockard Channing" "Six Degrees of Separation" Nominee
1994 "Actress in a Leading Role" "Emma Thompson" "The Remains of the Day" Nominee
1994 "Actress in a Leading Role" "Debra Winger" Shadowlands Nominee
1994 Directing "Steven Spielberg" "Schindler's List" Winner
1994 Directing "Jim Sheridan" "In the Name of the Father" Nominee
1994 Directing "Jane Campion" "The Piano" Nominee
1994 Directing "James Ivory" "The Remains of the Day" Nominee
1994 Directing "Robert Altman" "Short Cuts" Nominee
1994 "Foreign Language Film" "Belle Epoque" Spain Winner
1994 "Foreign Language Film" "Farewell My Concubine" "Hong Kong" Nominee
1994 "Foreign Language Film" "Hedd Wyn" "United Kingdom" Nominee
1994 "Foreign Language Film" "The Scent of Green Papaya" Vietnam Nominee
1994 "Foreign Language Film" "The Wedding Banquet" Taiwan Nominee
1995 "Actor in a Leading Role" "Tom Hanks" "Forrest Gump" Winner
1995 "Actor in a Leading Role" "Morgan Freeman" "The Shawshank Redemption" Nominee
1995 "Actor in a Leading Role" "Nigel Hawthorne" "The Madness of King George" Nominee
1995 "Actor in a Leading Role" "Paul Newman" "Nobody's Fool" Nominee
1995 "Actor in a Leading Role" "John Travolta" "Pulp Fiction" Nominee
1995 "Actress in a Leading Role" "Jessica Lange" "Blue Sky" Winner
1995 "Actress in a Leading Role" "Jodie Foster" Nell Nominee
1995 "Actress in a Leading Role" "Miranda Richardson" "Tom & Viv" Nominee
1995 "Actress in a Leading Role" "Winona Ryder" "Little Women" Nominee
1995 "Actress in a Leading Role" "Susan Sarandon" "The Client" Nominee
1995 Directing "Robert Zemeckis" "Forrest Gump" Winner
1995 Directing "Woody Allen" "Bullets over Broadway" Nominee
1995 Directing "Quentin Tarantino" "Pulp Fiction" Nominee
1995 Directing "Robert Redford" "Quiz Show" Nominee
1995 Directing "Krzysztof Kieslowski" Red Nominee
1995 "Foreign Language Film" "Burnt by the Sun" Russia Winner
1995 "Foreign Language Film" "Before the Rain" "The Former Yugoslav Republic of Macedonia" Nominee
1995 "Foreign Language Film" "Eat Drink Man Woman" Taiwan Nominee
1995 "Foreign Language Film" "Farinelli: Il Castrato" Belgium Nominee
1995 "Foreign Language Film" "Strawberry and Chocolate" Cuba Nominee
1996 "Actor in a Leading Role" "Nicolas Cage" "Leaving Las Vegas" Winner
1996 "Actor in a Leading Role" "Richard Dreyfuss" "Mr. Holland's Opus" Nominee
1996 "Actor in a Leading Role" "Anthony Hopkins" Nixon Nominee
1996 "Actor in a Leading Role" "Sean Penn" "Dead Man Walking" Nominee
1996 "Actor in a Leading Role" "Massimo Troisi" "The Postman (Il Postino)" Nominee
1996 "Actress in a Leading Role" "Susan Sarandon" "Dead Man Walking" Winner
1996 "Actress in a Leading Role" "Elisabeth Shue" "Leaving Las Vegas" Nominee
1996 "Actress in a Leading Role" "Sharon Stone" Casino Nominee
1996 "Actress in a Leading Role" "Meryl Streep" "The Bridges of Madison County" Nominee
1996 "Actress in a Leading Role" "Emma Thompson" "Sense and Sensibility" Nominee
1996 Directing "Mel Gibson" Braveheart Winner
1996 Directing "Chris Noonan" Babe Nominee
1996 Directing "Tim Robbins" "Dead Man Walking" Nominee
1996 Directing "Mike Figgis" "Leaving Las Vegas" Nominee
1996 Directing "Michael Radford" "The Postman (Il Postino)" Nominee
1996 "Foreign Language Film" "Antonia's Line" "The Netherlands" Winner
1996 "Foreign Language Film" "All Things Fair" Sweden Nominee
1996 "Foreign Language Film" "Dust of Life" Algeria Nominee
1996 "Foreign Language Film" "O Quatrilho" Brazil Nominee
1996 "Foreign Language Film" "The Star Maker" Italy Nominee
1997 "Actor in a Leading Role" "Geoffrey Rush" Shine Winner
1997 "Actor in a Leading Role" "Tom Cruise" "Jerry Maguire" Nominee
1997 "Actor in a Leading Role" "Ralph Fiennes" "The English Patient" Nominee
1997 "Actor in a Leading Role" "Woody Harrelson" "The People vs. Larry Flynt" Nominee
1997 "Actor in a Leading Role" "Billy Bob Thornton" "Sling Blade" Nominee
1997 "Actress in a Leading Role" "Frances McDormand" Fargo Winner
1997 "Actress in a Leading Role" "Brenda Blethyn" "Secrets & Lies" Nominee
1997 "Actress in a Leading Role" "Diane Keaton" "Marvin's Room" Nominee
1997 "Actress in a Leading Role" "Kristin Scott Thomas" "The English Patient" Nominee
1997 "Actress in a Leading Role" "Emily Watson" "Breaking the Waves" Nominee
1997 Directing "Anthony Minghella" "The English Patient" Winner
1997 Directing "Joel Coen" Fargo Nominee
1997 Directing "Milos Forman" "The People vs. Larry Flynt" Nominee
1997 Directing "Mike Leigh" "Secrets & Lies" Nominee
1997 Directing "Scott Hicks" Shine Nominee
1997 "Foreign Language Film" Kolya "Czech Republic" Winner
1997 "Foreign Language Film" "A Chef in Love" Georgia Nominee
1997 "Foreign Language Film" "The Other Side of Sunday" Norway Nominee
1997 "Foreign Language Film" "Prisoner of the Mountains" Russia Nominee
1997 "Foreign Language Film" Ridicule France Nominee
1998 "Actor in a Leading Role" "Jack Nicholson" "As Good as It Gets" Winner
1998 "Actor in a Leading Role" "Matt Damon" "Good Will Hunting" Nominee
1998 "Actor in a Leading Role" "Robert Duvall" "The Apostle" Nominee
1998 "Actor in a Leading Role" "Peter Fonda" "Ulee's Gold" Nominee
1998 "Actor in a Leading Role" "Dustin Hoffman" "Wag the Dog" Nominee
1998 "Actress in a Leading Role" "Helen Hunt" "As Good as It Gets" Winner
1998 "Actress in a Leading Role" "Helena Bonham Carter" "The Wings of the Dove" Nominee
1998 "Actress in a Leading Role" "Julie Christie" Afterglow Nominee
1998 "Actress in a Leading Role" "Judi Dench" "Mrs. Brown" Nominee
1998 "Actress in a Leading Role" "Kate Winslet" Titanic Nominee
1998 Directing "James Cameron" Titanic Winner
1998 Directing "Peter Cattaneo" "The Full Monty" Nominee
1998 Directing "Gus Van Sant" "Good Will Hunting" Nominee
1998 Directing "Curtis Hanson" "L.A. Confidential" Nominee
1998 Directing "Atom Egoyan" "The Sweet Hereafter" Nominee
1998 "Foreign Language Film" Character "The Netherlands" Winner
1998 "Foreign Language Film" "Beyond Silence" Germany Nominee
1998 "Foreign Language Film" "Four Days in September" Brazil Nominee
1998 "Foreign Language Film" "Secrets of the Heart" Spain Nominee
1998 "Foreign Language Film" "The Thief" Russia Nominee
1999 "Actor in a Leading Role" "Roberto Benigni" "Life Is Beautiful" Winner
1999 "Actor in a Leading Role" "Tom Hanks" "Saving Private Ryan" Nominee
1999 "Actor in a Leading Role" "Ian McKellen" "Gods and Monsters" Nominee
1999 "Actor in a Leading Role" "Nick Nolte" Affliction Nominee
1999 "Actor in a Leading Role" "Edward Norton" "American History X" Nominee
1999 "Actress in a Leading Role" "Gwyneth Paltrow" "Shakespeare in Love" Winner
1999 "Actress in a Leading Role" "Cate Blanchett" Elizabeth Nominee
1999 "Actress in a Leading Role" "Fernanda Montenegro" "Central Station" Nominee
1999 "Actress in a Leading Role" "Meryl Streep" "One True Thing" Nominee
1999 "Actress in a Leading Role" "Emily Watson" "Hilary and Jackie" Nominee
1999 Directing "Steven Spielberg" "Saving Private Ryan" Winner
1999 Directing "Roberto Benigni" "Life Is Beautiful" Nominee
1999 Directing "John Madden" "Shakespeare in Love" Nominee
1999 Directing "Terrence Malick" "The Thin Red Line" Nominee
1999 Directing "Peter Weir" "The Truman Show" Nominee
1999 "Foreign Language Film" "Life Is Beautiful" Italy Winner
1999 "Foreign Language Film" "Central Station" Brazil Nominee
1999 "Foreign Language Film" "Children of Heaven" Iran Nominee
1999 "Foreign Language Film" "The Grandfather" Spain Nominee
1999 "Foreign Language Film" Tango Argentina Nominee
2000 "Actor in a Leading Role" "Kevin Spacey" "American Beauty" Winner
2000 "Actor in a Leading Role" "Russell Crowe" "The Insider" Nominee
2000 "Actor in a Leading Role" "Richard Farnsworth" "The Straight Story" Nominee
2000 "Actor in a Leading Role" "Sean Penn" "Sweet and Lowdown" Nominee
2000 "Actor in a Leading Role" "Denzel Washington" "The Hurricane" Nominee
2000 "Actress in a Leading Role" "Hilary Swank" "Boys Don't Cry" Winner
2000 "Actress in a Leading Role" "Annette Bening" "American Beauty" Nominee
2000 "Actress in a Leading Role" "Janet McTeer" Tumbleweeds Nominee
2000 "Actress in a Leading Role" "Julianne Moore" "The End of the Affair" Nominee
2000 "Actress in a Leading Role" "Meryl Streep" "Music of the Heart" Nominee
2000 Directing "Sam Mendes" "American Beauty" Winner
2000 Directing "Spike Jonze" "Being John Malkovich" Nominee
2000 Directing "Lasse Hallström" "The Cider House Rules" Nominee
2000 Directing "Michael Mann" "The Insider" Nominee
2000 Directing "M. Night Shyamalan" "The Sixth Sense" Nominee
2000 "Foreign Language Film" "All about My Mother" Spain Winner
2000 "Foreign Language Film" Caravan Nepal Nominee
2000 "Foreign Language Film" East-West France Nominee
2000 "Foreign Language Film" "Solomon and Gaenor" "United Kingdom" Nominee
2000 "Foreign Language Film" "Under the Sun" Sweden Nominee
2001 "Actor in a Leading Role" "Russell Crowe" Gladiator Winner
2001 "Actor in a Leading Role" "Javier Bardem" "Before Night Falls" Nominee
2001 "Actor in a Leading Role" "Tom Hanks" "Cast Away" Nominee
2001 "Actor in a Leading Role" "Ed Harris" Pollock Nominee
2001 "Actor in a Leading Role" "Geoffrey Rush" Quills Nominee
2001 "Actress in a Leading Role" "Julia Roberts" "Erin Brockovich" Winner
2001 "Actress in a Leading Role" "Joan Allen" "The Contender" Nominee
2001 "Actress in a Leading Role" "Juliette Binoche" Chocolat Nominee
2001 "Actress in a Leading Role" "Ellen Burstyn" "Requiem for a Dream" Nominee
2001 "Actress in a Leading Role" "Laura Linney" "You Can Count on Me" Nominee
2001 Directing "Steven Soderbergh" Traffic Winner
2001 Directing "Stephen Daldry" "Billy Elliot" Nominee
2001 Directing "Ang Lee" "Crouching Tiger, Hidden Dragon" Nominee
2001 Directing "Steven Soderbergh" "Erin Brockovich" Nominee
2001 Directing "Ridley Scott" Gladiator Nominee
2001 "Foreign Language Film" "Crouching Tiger, Hidden Dragon" Taiwan Winner
2001 "Foreign Language Film" "Amores Perros" Mexico Nominee
2001 "Foreign Language Film" "Divided We Fall" "Czech Republic" Nominee
2001 "Foreign Language Film" "Everybody Famous!" Belgium Nominee
2001 "Foreign Language Film" "The Taste of Others" France Nominee
2002 "Actor in a Leading Role" "Denzel Washington" "Training Day" Winner
2002 "Actor in a Leading Role" "Russell Crowe" "A Beautiful Mind" Nominee
2002 "Actor in a Leading Role" "Sean Penn" "I Am Sam" Nominee
2002 "Actor in a Leading Role" "Will Smith" Ali Nominee
2002 "Actor in a Leading Role" "Tom Wilkinson" "In the Bedroom" Nominee
2002 "Actress in a Leading Role" "Halle Berry" "Monster's Ball" Winner
2002 "Actress in a Leading Role" "Judi Dench" Iris Nominee
2002 "Actress in a Leading Role" "Nicole Kidman" "Moulin Rouge" Nominee
2002 "Actress in a Leading Role" "Sissy Spacek" "In the Bedroom" Nominee
2002 "Actress in a Leading Role" "Renée Zellweger" "Bridget Jones's Diary" Nominee
2002 Directing "Ron Howard" "A Beautiful Mind" Winner
2002 Directing "Ridley Scott" "Black Hawk Down" Nominee
2002 Directing "Robert Altman" "Gosford Park" Nominee
2002 Directing "Peter Jackson" "The Lord of the Rings: The Fellowship of the Ring" Nominee
2002 Directing "David Lynch" "Mulholland Drive" Nominee
2002 "Foreign Language Film" "No Man's Land" "Bosnia & Herzegovina" Winner
2002 "Foreign Language Film" Amélie France Nominee
2002 "Foreign Language Film" Elling Norway Nominee
2002 "Foreign Language Film" Lagaan India Nominee
